diagnostic_id,student_id,career_label_id,term_id,partial_1,partial_2,partial_3,partial_4,total,exam_type,percentage
DIAG_02299,stu_8f54b4e8a76d42b71757c1c535975d58,CARLBL_9FDFCF684F,2024_P,20.0,20.0,30.0,0.0,70.0,DMU,46.66666666666666
DIAG_02300,stu_7267c06d9b3ea6a551df9793879745fa,CARLBL_563A8FB47A,2024_P,20.0,10.0,30.0,10.0,70.0,DMU,46.66666666666666
DIAG_02301,stu_00c2a8f812b823c2da075ad57191a862,,2024_P,30.0,20.0,20.0,0.0,70.0,DMU,46.66666666666666
DIAG_02302,stu_f357af28c97f417dd77f7d3d4ea15f73,,2024_P,30.0,30.0,10.0,0.0,70.0,DMU,46.66666666666666
DIAG_02303,stu_77fc52bf86ca0270257bb40061df4afc,CARLBL_DAB7ED3371,2024_P,30.0,20.0,10.0,10.0,70.0,DMU,46.66666666666666
DIAG_02304,stu_fa3be6559d43cf40d6a2075b8823f3a7,,2024_P,10.0,30.0,30.0,0.0,70.0,DMU,46.66666666666666
DIAG_02305,stu_57b3f990c7a2bd9793c90893be1aab25,CARLBL_BD76F0F196,2024_P,30.0,20.0,20.0,0.0,70.0,DMU,46.66666666666666
DIAG_02306,stu_4f1d6e0c5806693b65b999a03d9ad99d,CARLBL_39611AFCAD,2024_P,10.0,20.0,20.0,20.0,70.0,DMU,46.66666666666666
DIAG_02307,stu_361003c0bc6c39cb50e3e5a6e6df3604,,2024_P,20.0,10.0,20.0,20.0,70.0,DMU,46.66666666666666
DIAG_02308,stu_3968a524139c2f26d2cd7803e7d6ad97,CARLBL_563A8FB47A,2024_P,10.0,10.0,40.0,10.0,70.0,DMU,46.66666666666666
DIAG_02309,stu_1e4a682522595fa4588f956f4b8f1de2,,2024_P,20.0,20.0,30.0,0.0,70.0,DMU,46.66666666666666
DIAG_02310,stu_6b80ee4822a4039590fabfa863147592,CARLBL_783067A8AC,2024_P,30.0,0.0,20.0,20.0,70.0,DMU,46.66666666666666
DIAG_02311,stu_639e461b9f8fc3d0e9f74a3328d12676,,2024_P,20.0,20.0,20.0,10.0,70.0,DMU,46.66666666666666
DIAG_02312,stu_6be0935d83d0358ba5fc79dd786e4fb8,,2024_P,20.0,10.0,20.0,20.0,70.0,DMU,46.66666666666666
DIAG_02313,stu_a56872e6028130ae1e07e99aecaaf2a8,,2024_P,30.0,10.0,30.0,0.0,70.0,DMU,46.66666666666666
DIAG_02314,stu_a3c2587efd4e900263c666df526c9edc,CARLBL_DAB7ED3371,2024_P,10.0,10.0,20.0,30.0,70.0,DMU,46.66666666666666
DIAG_02315,stu_b7b07f6196ef9eea9718413bc3ecff76,CARLBL_F867BE971F,2024_P,40.0,10.0,20.0,0.0,70.0,DMU,46.66666666666666
DIAG_02316,stu_399ad05ac9535a320276fce9b4dd3bc5,,2024_P,30.0,10.0,20.0,10.0,70.0,DMU,46.66666666666666
DIAG_02317,stu_aaf3a02fe8a2c0e2a44e68254ece7e3e,,2024_P,20.0,20.0,30.0,0.0,70.0,DMU,46.66666666666666
DIAG_02318,stu_ceac08de35620f23c7013ffd59c21db1,CARLBL_9FDFCF684F,2024_P,20.0,30.0,10.0,10.0,70.0,DMU,46.66666666666666
DIAG_02319,stu_b733bb6209fa9e27c83f1b20727d4da8,CARLBL_F867BE971F,2024_P,30.0,30.0,10.0,0.0,70.0,DMU,46.66666666666666
DIAG_02320,stu_0938e346f8e5a53f00cbbe6b2d018dff,,2024_P,10.0,10.0,30.0,20.0,70.0,DMU,46.66666666666666
DIAG_02321,stu_76b474e19dd297cff07338f6b6c74d0e,,2024_P,20.0,20.0,10.0,20.0,70.0,DMU,46.66666666666666
DIAG_02322,stu_74db60cdb234266ce484fa2327be4eba,CARLBL_4D358FAC4B,2024_P,20.0,20.0,30.0,0.0,70.0,DMU,46.66666666666666
DIAG_02323,stu_819529c2d535703e2f573b38723cf751,,2024_P,10.0,30.0,10.0,20.0,70.0,DMU,46.66666666666666
DIAG_02324,stu_c7e56048db70baf43eb3cbe43c2b330d,CARLBL_9FDFCF684F,2024_P,30.0,20.0,10.0,10.0,70.0,DMU,46.66666666666666
DIAG_02325,stu_68fe3f4e4b9a7efc03d876ae08d13d83,CARLBL_BD76F0F196,2024_P,0.0,30.0,40.0,0.0,70.0,DMU,46.66666666666666
DIAG_02326,stu_811282d16388f182f52986981bdc2844,,2024_P,10.0,20.0,30.0,20.0,80.0,DMU,53.33333333333334
DIAG_02327,stu_3e4651998946ce7dc072e117bed36d4b,,2024_P,20.0,30.0,20.0,10.0,80.0,DMU,53.33333333333334
DIAG_02328,stu_96fc9b8d3d213054f82d597b7912e60a,,2024_P,30.0,20.0,20.0,10.0,80.0,DMU,53.33333333333334
DIAG_02329,stu_40c7b68ad7eabb94daeb2d96b0e90e27,CARLBL_41179F062D,2024_P,0.0,20.0,30.0,30.0,80.0,DMU,53.33333333333334
DIAG_02330,stu_59272195e53da6af143edcb7ab4340b1,,2024_P,20.0,20.0,10.0,30.0,80.0,DMU,53.33333333333334
DIAG_02331,stu_4e6c9c9a2e9dc1469cf5579f037ac710,CARLBL_9FDFCF684F,2024_P,10.0,20.0,30.0,20.0,80.0,DMU,53.33333333333334
DIAG_02332,stu_72ddef7c47e2fcb81633957882843846,CARLBL_5B99AB135B,2024_P,30.0,20.0,20.0,10.0,80.0,DMU,53.33333333333334
DIAG_02333,stu_1e46fd9784dd3e163e04c65cf7bbc35f,CARLBL_D9A75FFAB0,2024_P,20.0,10.0,30.0,20.0,80.0,DMU,53.33333333333334
DIAG_02334,stu_e23f8eef9631a183f7936c7b301fd0f5,CARLBL_4D358FAC4B,2024_P,20.0,30.0,20.0,10.0,80.0,DMU,53.33333333333334
DIAG_02335,stu_97a261d6d1636bb81b9405860fccfa87,,2024_P,20.0,30.0,20.0,10.0,80.0,DMU,53.33333333333334
DIAG_02336,stu_7bb2d7c1bc933d31c1734471407e5c59,CARLBL_28FD56FF33,2024_P,30.0,20.0,20.0,10.0,80.0,DMU,53.33333333333334
DIAG_02337,stu_a3e0cb622eabbda6d12abc9d14d94ab3,CARLBL_563A8FB47A,2024_P,10.0,20.0,30.0,20.0,80.0,DMU,53.33333333333334
DIAG_02338,stu_1f19dbc3a65e87877181e9bbe1e36fa2,,2024_P,20.0,30.0,20.0,10.0,80.0,DMU,53.33333333333334
DIAG_02339,stu_a165d7213fc275bb1ff10df6619f812b,CARLBL_6264AD2D5A,2024_P,30.0,30.0,10.0,10.0,80.0,DMU,53.33333333333334
DIAG_02340,stu_0982065a3979436dabf416a199ddc9bb,,2024_P,20.0,10.0,40.0,10.0,80.0,DMU,53.33333333333334
DIAG_02341,stu_1cde013ab1eb73db592887cb8ae78d81,,2024_P,10.0,20.0,30.0,20.0,80.0,DMU,53.33333333333334
DIAG_02342,stu_9d998c7d0512cf550f1a68234a6b5a51,,2024_P,20.0,20.0,30.0,10.0,80.0,DMU,53.33333333333334
DIAG_02343,stu_f0f91a5d5d60342530d0cdaac2b9e6eb,,2024_P,20.0,30.0,30.0,0.0,80.0,DMU,53.33333333333334
DIAG_02344,stu_51be318bd7deead5da89c9931840f861,,2024_P,20.0,20.0,20.0,20.0,80.0,DMU,53.33333333333334
DIAG_02345,stu_57d0ab3dc2dcd784803b97f0386859b2,,2024_P,20.0,20.0,30.0,10.0,80.0,DMU,53.33333333333334
DIAG_02346,stu_02a677a90f2274398b6cd65b2b423dd9,,2024_P,20.0,30.0,30.0,0.0,80.0,DMU,53.33333333333334
DIAG_02347,stu_7dc71f3148a5c5057f04c86b602a1859,CARLBL_F041EA11A4,2024_P,10.0,30.0,20.0,20.0,80.0,DMU,53.33333333333334
DIAG_02348,stu_d17780211830efdf45fa71e65b3ed0b0,,2024_P,20.0,30.0,20.0,10.0,80.0,DMU,53.33333333333334
DIAG_02349,stu_01e343fe4a7599bb7de26e3ccff7ddc1,,2024_P,20.0,30.0,10.0,20.0,80.0,DMU,53.33333333333334
DIAG_02350,stu_e52d524e319da31f4dd15dce68b46e13,,2024_P,20.0,20.0,30.0,10.0,80.0,DMU,53.33333333333334
DIAG_02351,stu_ccded26d9a9c7cad54dd366c7fba6a40,,2024_P,30.0,20.0,20.0,10.0,80.0,DMU,53.33333333333334
DIAG_02352,stu_2b35a46f472d8f4835c919515295f217,CARLBL_563A8FB47A,2024_P,40.0,10.0,30.0,0.0,80.0,DMU,53.33333333333334
DIAG_02353,stu_c5577f5fbb73efd081d61d6875055487,CARLBL_F7A3F2E0E2,2024_P,20.0,20.0,40.0,0.0,80.0,DMU,53.33333333333334
DIAG_02354,stu_ce1e3f70e488d0e1202361fc3e4d9a9e,CARLBL_18D189705C,2024_P,20.0,30.0,20.0,20.0,90.0,DMU,60.0
DIAG_02355,stu_a34a11f9c03259970062fb20103bf53c,,2024_P,20.0,10.0,40.0,20.0,90.0,DMU,60.0
DIAG_02356,stu_4d5a9f89b1a7541c4107e5480101b6f5,CARLBL_28FD56FF33,2024_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_02357,stu_cd3b520380e3b395e3c8c18078a96236,,2024_P,30.0,20.0,10.0,30.0,90.0,DMU,60.0
DIAG_02358,stu_6bb8b622c4293d290fcd78c61f008b44,CARLBL_CC13F1BB98,2024_P,10.0,20.0,30.0,30.0,90.0,DMU,60.0
DIAG_02359,stu_7eeff1d44bdc703ed733e78b4af26a00,,2024_P,30.0,30.0,30.0,0.0,90.0,DMU,60.0
DIAG_02360,stu_f4b5e3d90b0dd5c88d2e98aeccd1b720,,2024_P,30.0,10.0,30.0,20.0,90.0,DMU,60.0
DIAG_02361,stu_cd43e1017057fe72e3c4b221b9c3169b,CARLBL_41179F062D,2024_P,20.0,10.0,40.0,20.0,90.0,DMU,60.0
DIAG_02362,stu_f86afc9783ede6b22c26b7cd3297202f,,2024_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_02363,stu_192abb1056ffe8cd976cee34509d6331,CARLBL_B2CB496E63,2024_P,20.0,10.0,30.0,30.0,90.0,DMU,60.0
DIAG_02364,stu_3ff795dc1a73ba3c353b7d055506b97a,,2024_P,30.0,30.0,30.0,0.0,90.0,DMU,60.0
DIAG_02365,stu_a00177e6128a75ccefc83b2e5fc43d6a,,2024_P,20.0,20.0,40.0,10.0,90.0,DMU,60.0
DIAG_02366,stu_e735c0e3ccd2ab2c2f41067dbc314c17,CARLBL_BD76F0F196,2024_P,30.0,30.0,10.0,20.0,90.0,DMU,60.0
DIAG_02367,stu_495bca2bcb9871ef1960335ef570b63e,,2024_P,10.0,30.0,30.0,20.0,90.0,DMU,60.0
DIAG_02368,stu_759845cf57c7c8a6cf9d03fe7422a3d8,CARLBL_255574A75E,2024_P,10.0,30.0,30.0,20.0,90.0,DMU,60.0
DIAG_02369,stu_3ecd97c5fad79ec4662721ae46a8d715,CARLBL_4D358FAC4B,2024_P,30.0,30.0,10.0,20.0,90.0,DMU,60.0
DIAG_02370,stu_bc82cef167f17c74bc8813a53e80db2f,CARLBL_F7A3F2E0E2,2024_P,40.0,20.0,30.0,0.0,90.0,DMU,60.0
DIAG_02371,stu_cc65eb4640fb3349c30ad1466657c890,,2024_P,10.0,20.0,30.0,30.0,90.0,DMU,60.0
DIAG_02372,stu_1fe9ca0817310d42c809bd00e2127913,,2024_P,30.0,40.0,20.0,0.0,90.0,DMU,60.0
DIAG_02373,stu_7d8d2f308f14f5b4246376c14afd72c9,CARLBL_F7A3F2E0E2,2024_P,30.0,10.0,40.0,10.0,90.0,DMU,60.0
DIAG_02374,stu_79fcbd05681acce542709036fe8e759a,,2024_P,30.0,20.0,20.0,20.0,90.0,DMU,60.0
DIAG_02375,stu_80f1e24c0e9d7202a1e9f7856e86cf12,CARLBL_5B99AB135B,2024_P,30.0,20.0,20.0,20.0,90.0,DMU,60.0
DIAG_02376,stu_71a34f45746297b6d4e6164a0299e72f,,2024_P,30.0,40.0,0.0,20.0,90.0,DMU,60.0
DIAG_02377,stu_1740a08ae318f6281534093115327adb,CARLBL_5B99AB135B,2024_P,10.0,20.0,40.0,20.0,90.0,DMU,60.0
DIAG_02378,stu_284e80fe162aa973d176cd53dc9f4360,CARLBL_6264AD2D5A,2024_P,40.0,10.0,40.0,0.0,90.0,DMU,60.0
DIAG_02379,stu_54fec1fb6e080a5450cb52a7c41eb119,,2024_P,30.0,10.0,40.0,10.0,90.0,DMU,60.0
DIAG_02380,stu_164adf663de49bef1cacefbb7c1a7818,,2024_P,40.0,30.0,0.0,20.0,90.0,DMU,60.0
DIAG_02381,stu_153bd745504d80ad20afd22c72dc2fa9,CARLBL_41179F062D,2024_P,30.0,30.0,20.0,10.0,90.0,DMU,60.0
DIAG_02382,stu_1de59b2aa43ab0c0dede425966ee0652,,2024_P,30.0,30.0,20.0,10.0,90.0,DMU,60.0
DIAG_02383,stu_09cd765e2fb555fbf2f8146b42b3ec7a,CARLBL_41179F062D,2024_P,30.0,30.0,30.0,0.0,90.0,DMU,60.0
DIAG_02384,stu_7ec4e8781fe138adee54e540b347c1c5,,2024_P,30.0,30.0,20.0,10.0,90.0,DMU,60.0
DIAG_02385,stu_55aa676f461c982d011707a1c209b140,,2024_P,20.0,10.0,40.0,20.0,90.0,DMU,60.0
DIAG_02386,stu_7846bd057a17dd3d06acc68a335aaf59,CARLBL_9FDFCF684F,2024_P,20.0,10.0,30.0,30.0,90.0,DMU,60.0
DIAG_02387,stu_4cfc441ec41687786f5397de6a610a98,CARLBL_B2CB496E63,2024_P,20.0,30.0,20.0,20.0,90.0,DMU,60.0
DIAG_02388,stu_6d21354efb7eb90e2c76fa8d855c4dd8,CARLBL_563A8FB47A,2024_P,20.0,20.0,40.0,10.0,90.0,DMU,60.0
DIAG_02389,stu_55586a1b8b24b898603f9ea09153ee90,,2024_P,30.0,20.0,20.0,20.0,90.0,DMU,60.0
DIAG_02390,stu_1d7d735fda24fa4f424aa056261565ce,,2024_P,10.0,30.0,40.0,10.0,90.0,DMU,60.0
DIAG_02391,stu_a98bd32574454995456bae8dddccd73d,,2024_P,20.0,20.0,30.0,20.0,90.0,DMU,60.0
DIAG_02392,stu_c9f42247290befb656b51f6dacd83305,,2024_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_02393,stu_04cc03caff7864780be595bf841121c7,,2024_P,30.0,0.0,40.0,20.0,90.0,DMU,60.0
DIAG_02394,stu_6f8a8c5357d23063584d63929a946321,CARLBL_B2CB496E63,2024_P,20.0,40.0,30.0,0.0,90.0,DMU,60.0
DIAG_02395,stu_b9c4330a112aaa8c07824b6d86f1a20e,,2024_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_02396,stu_195386cca3cce6562e2349326cd93480,CARLBL_4D358FAC4B,2024_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_02397,stu_2d63da55381ca79301c2237768ee6068,,2024_P,20.0,20.0,30.0,20.0,90.0,DMU,60.0
DIAG_02398,stu_71d2a0e1659754bd74f7a98880a50e02,,2024_P,30.0,30.0,10.0,20.0,90.0,DMU,60.0
DIAG_02399,stu_013e50e588c686f42a50d5d6db926897,,2024_P,30.0,30.0,20.0,10.0,90.0,DMU,60.0
DIAG_02400,stu_962d63feec02971f3957c927db5646bf,CARLBL_563A8FB47A,2024_P,40.0,10.0,30.0,10.0,90.0,DMU,60.0
DIAG_02401,stu_810059d8810007be4d3530079a467de4,,2024_P,30.0,20.0,20.0,20.0,90.0,DMU,60.0
DIAG_02402,stu_1254ff367290621eac54916a09fdbf51,,2024_P,30.0,30.0,30.0,0.0,90.0,DMU,60.0
DIAG_02403,stu_47247c65bbefbf700f8363e0dc881064,CARLBL_F7A3F2E0E2,2024_P,30.0,30.0,10.0,20.0,90.0,DMU,60.0
DIAG_02404,stu_5376562452ffb8f5eac8a4728f1b9df7,,2024_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_02405,stu_f209505e8609eeb2a135dccd9621c37c,,2024_P,30.0,30.0,20.0,10.0,90.0,DMU,60.0
DIAG_02406,stu_63eb8fa63eeff71e46f0ffbb664e69e0,,2024_P,30.0,20.0,20.0,20.0,90.0,DMU,60.0
DIAG_02407,stu_bbd4d31687ac2e7b653030e3a36ed321,CARLBL_9FDFCF684F,2024_P,30.0,10.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_02408,stu_a485ee2b9f8034cab244f19271bed615,,2024_P,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02409,stu_39ee44b65e0abe92a298e0953fd01b0d,CARLBL_6264AD2D5A,2024_P,40.0,30.0,30.0,0.0,100.0,DMU,66.66666666666666
DIAG_02410,stu_e0980c2e3dae86df1f3a15b2803f715e,,2024_P,30.0,30.0,40.0,0.0,100.0,DMU,66.66666666666666
DIAG_02411,stu_e5626fbf01df26ff677a0fd1a215a9fb,,2024_P,30.0,40.0,20.0,10.0,100.0,DMU,66.66666666666666
DIAG_02412,stu_08b3e3e9cbf4f873cdc54f62d69c6e39,,2024_P,20.0,30.0,20.0,30.0,100.0,DMU,66.66666666666666
DIAG_02413,stu_8e7edfb90c1b4f441a02ebacdb74c828,CARLBL_D174EB3A71,2024_P,40.0,10.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02414,stu_d83c44770d6c3a0e3ba9606acddd1422,,2024_P,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_02415,stu_310ed77498fd44dcea5faa0a3fceb18e,CARLBL_41179F062D,2024_P,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_02416,stu_c571f8e133baf1511c8f9f74a02fc158,CARLBL_563A8FB47A,2024_P,40.0,30.0,20.0,10.0,100.0,DMU,66.66666666666666
DIAG_02417,stu_f1470108b4774b64e356f69de0fe2192,CARLBL_4D358FAC4B,2024_P,20.0,30.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02418,stu_63928109e19dea94399ba31d65d6362e,,2024_P,30.0,10.0,30.0,30.0,100.0,DMU,66.66666666666666
DIAG_02419,stu_4cd246a921b55841c633f5b236de6309,,2024_P,30.0,10.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_02420,stu_74df04561a264cd42b2422da00870757,CARLBL_9FDFCF684F,2024_P,40.0,30.0,20.0,10.0,100.0,DMU,66.66666666666666
DIAG_02421,stu_f6b4d86e402710a7770b009a5bfe2130,CARLBL_B2CB496E63,2024_P,20.0,20.0,30.0,30.0,100.0,DMU,66.66666666666666
DIAG_02422,stu_45fb66a506a67c271595c7af49319e92,CARLBL_6264AD2D5A,2024_P,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02423,stu_8a8b44df4b62c7756161a47648f650f5,CARLBL_D9A75FFAB0,2024_P,40.0,40.0,0.0,20.0,100.0,DMU,66.66666666666666
DIAG_02424,stu_94c7b936c57d23d6661fbce289c9a1f8,CARLBL_4D358FAC4B,2024_P,30.0,10.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_02425,stu_73f11c84fa4b43bf05fcd39b39a76429,CARLBL_5B99AB135B,2024_P,40.0,20.0,40.0,0.0,100.0,DMU,66.66666666666666
DIAG_02426,stu_55e0866dc01c63e6d14f00b9a79e7c5f,CARLBL_563A8FB47A,2024_P,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_02427,stu_cb5fb60dd9aea9b52d4d8df44bd5911e,,2024_P,20.0,20.0,30.0,30.0,100.0,DMU,66.66666666666666
DIAG_02428,stu_01900c36bc08c229c8647587da748f96,,2024_P,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02429,stu_7c02f9c899df27f52166290371b7291e,CARLBL_F867BE971F,2024_P,40.0,10.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_02430,stu_b99bc5b170d6547d1b8a651e504cb69a,CARLBL_9393C45E8D,2024_P,40.0,20.0,40.0,0.0,100.0,DMU,66.66666666666666
DIAG_02431,stu_9c49943e7c3cb7b9a414c2bbcb84bd75,CARLBL_783067A8AC,2024_P,10.0,30.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_02432,stu_e1ad03de6aad1b31fa0c2871039cbb7c,CARLBL_41179F062D,2024_P,30.0,10.0,30.0,30.0,100.0,DMU,66.66666666666666
DIAG_02433,stu_6c5b361aadf2fbc663f38ff3fd18f1e7,CARLBL_F867BE971F,2024_P,20.0,30.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_02434,stu_db71103415789203e0556e94964f269d,,2024_P,30.0,30.0,20.0,20.0,100.0,DMU,66.66666666666666
DIAG_02435,stu_2eaa9e11a629914a59d136910070a7aa,,2024_P,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02436,stu_ba529190041c08c0c8e50719c6d7b244,CARLBL_563A8FB47A,2024_P,20.0,20.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_02437,stu_237bc7af563463a4cb4c4f101e371316,,2024_P,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02438,stu_2bc31cef159e91420543f3def0d83e0a,,2024_P,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_02439,stu_6dd53e965d66ef95d1b1aa0159245af4,CARLBL_D174EB3A71,2024_P,20.0,40.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_02440,stu_facaee872d93b7398241dcb7e9d7beed,,2024_P,30.0,20.0,20.0,30.0,100.0,DMU,66.66666666666666
DIAG_02441,stu_7bbcd378682b90c9366963968b560161,,2024_P,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_02442,stu_c791b5339860d8f50c85c2878d5deba1,,2024_P,40.0,30.0,10.0,20.0,100.0,DMU,66.66666666666666
DIAG_02443,stu_508d0415d87ff57c701d45d09b43a4db,,2024_P,40.0,30.0,20.0,10.0,100.0,DMU,66.66666666666666
DIAG_02444,stu_23bfb10b80004b7560aae7731a48246f,,2024_P,10.0,30.0,30.0,30.0,100.0,DMU,66.66666666666666
DIAG_02445,stu_6dc27aa91bcfc893d7b4fe1a95789932,CARLBL_DAB7ED3371,2024_P,20.0,20.0,30.0,30.0,100.0,DMU,66.66666666666666
DIAG_02446,stu_74722bef1a7e1b8b86eed53f0f99c68f,,2024_P,20.0,20.0,30.0,30.0,100.0,DMU,66.66666666666666
DIAG_02447,stu_9ba012c2e4931789a8a2f1bd8ed178f6,,2024_P,20.0,30.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02448,stu_d845b9bf9f3945d498f3c9b8b39f510d,CARLBL_9FDFCF684F,2024_P,40.0,20.0,20.0,20.0,100.0,DMU,66.66666666666666
DIAG_02449,stu_06fb5208c94ee9f0c5de6e5a59c796cf,,2024_P,30.0,10.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_02450,stu_ca522e078facc538966f1b345966ccd2,,2024_P,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_02451,stu_ab76a237079cbb940f17d72da86aa2e7,,2024_P,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02452,stu_74ba720fdb511b622be7453f3c53e524,CARLBL_563A8FB47A,2024_P,40.0,20.0,20.0,20.0,100.0,DMU,66.66666666666666
DIAG_02453,stu_e5f07e21484a1026d260ee8c3cf0494b,CARLBL_F867BE971F,2024_P,30.0,30.0,40.0,0.0,100.0,DMU,66.66666666666666
DIAG_02454,stu_b4729b3a06d9aa7f3347d3c63e6bd54b,,2024_P,20.0,30.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02455,stu_f1c347e6c0fa39d20b405f8f5a442d68,,2024_P,10.0,30.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_02456,stu_f6a35085dc1ca83254a62e670dfdab35,CARLBL_783067A8AC,2024_P,40.0,30.0,30.0,0.0,100.0,DMU,66.66666666666666
DIAG_02457,stu_38ad8018f3954bccd76408bc446a6e04,CARLBL_F7A3F2E0E2,2024_P,30.0,20.0,20.0,30.0,100.0,DMU,66.66666666666666
DIAG_02458,stu_b5e2223e975edd8e000eb2c569ac4895,,2024_P,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_02459,stu_adcdf2304c0c155edf17f2e1d4bab3d5,,2024_P,20.0,30.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_02460,stu_a4357da73f6af8241bf27620abde3f2b,,2024_P,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_02461,stu_f5f8fc40b1fc7dea7cc2cc04cb5717cd,,2024_P,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_02462,stu_d3c026ba258fdcafd2468a677764b0d5,CARLBL_ADFF4A692B,2024_P,30.0,30.0,20.0,20.0,100.0,DMU,66.66666666666666
DIAG_02463,stu_a07807547653304eb002340b4d3f4537,CARLBL_F867BE971F,2024_P,20.0,30.0,20.0,30.0,100.0,DMU,66.66666666666666
DIAG_02464,stu_43693a9d3c7a541db57d112e641ccd5a,,2024_P,30.0,30.0,10.0,30.0,100.0,DMU,66.66666666666666
DIAG_02465,stu_361460ffd5ebb557b92937fa3cf12e58,CARLBL_D174EB3A71,2024_P,40.0,10.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02466,stu_c711e27fa901df1e5793a8c38a53911e,,2024_P,40.0,20.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_02467,stu_aa9e1597c305a52f3d0f0e93a4ce922a,CARLBL_28FD56FF33,2024_P,30.0,30.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_02468,stu_6c5df10c26c317fc9fa537249e030147,,2024_P,20.0,20.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_02469,stu_6d493b9ea28b37ef72dae5cf3e7d7066,,2024_P,20.0,30.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02470,stu_198ad7e4c36f19bb5ecb4dd9692be18e,,2024_P,20.0,30.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_02471,stu_0834677c1f86f181b3b4168f2649dde9,CARLBL_F867BE971F,2024_P,20.0,40.0,40.0,0.0,100.0,DMU,66.66666666666666
DIAG_02472,stu_f5138fbd5760a1ba33749d38bc102954,,2024_P,40.0,30.0,30.0,10.0,110.0,DMU,73.33333333333333
DIAG_02473,stu_c2194f9837f6d5f3867aae1a2b9e9424,CARLBL_F867BE971F,2024_P,30.0,20.0,40.0,20.0,110.0,DMU,73.33333333333333
DIAG_02474,stu_729b1f9f8861fbf4578d38443d8dbb55,,2024_P,40.0,20.0,40.0,10.0,110.0,DMU,73.33333333333333
DIAG_02475,stu_82d625ebfcc430cff72404b4cf2903d1,CARLBL_DAB7ED3371,2024_P,20.0,30.0,40.0,20.0,110.0,DMU,73.33333333333333
DIAG_02476,stu_38fc0e3820b4ee4eb3887b7b42d22c82,CARLBL_6264AD2D5A,2024_P,30.0,30.0,40.0,10.0,110.0,DMU,73.33333333333333
DIAG_02477,stu_eb52ca611619ebdd3a17249b4189fdf0,,2024_P,20.0,40.0,40.0,10.0,110.0,DMU,73.33333333333333
DIAG_02478,stu_4c69d2e6fa52fb149323c53c299fe17b,,2024_P,40.0,10.0,40.0,20.0,110.0,DMU,73.33333333333333
DIAG_02479,stu_bc46915dda8169a4e5bbc89e1276e881,,2024_P,40.0,20.0,40.0,10.0,110.0,DMU,73.33333333333333
DIAG_02480,stu_2e13da738df1322494dc09bc942e860c,,2024_P,30.0,40.0,30.0,10.0,110.0,DMU,73.33333333333333
DIAG_02481,stu_9c699fa4a6282d74228e871835856207,CARLBL_18D189705C,2024_P,30.0,30.0,30.0,20.0,110.0,DMU,73.33333333333333
DIAG_02482,stu_77672622c5e872cb6d0190abe4337c10,CARLBL_28FD56FF33,2024_P,40.0,30.0,30.0,10.0,110.0,DMU,73.33333333333333
